Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
0.497457027,0.276840948,0.436250659,0.502890874,1
0.36720618,0.158347073,0.292476674,0.361525694,1
0.37108201,0.189571661,0.333084891,0.374107152,2
0.307053836,0.15759332,0.291431613,0.311551305,2
0.526507797,0.438820713,0.594047479,0.566487239,2
0.383462769,0.279203683,0.438821575,0.410696145,1
0.154673826,0.160773522,0.295484573,0.190954291,2
0.355665256,0.304028073,0.441686009,0.389967733,2
0.283537454,0.277321252,0.436774039,0.331611614,1
0.649268734,0.422328368,0.579910463,0.662317928,2
0.204964959,0.114715112,0.229240944,0.212607085,1
0.327209911,0.364040043,0.525657236,0.391558306,1
0.449903731,0.31212574,0.473722037,0.473226941,1
0.266076472,0.146564814,0.27445563,0.273950508,2
0.502974548,0.494877835,0.643557981,0.561472607,2
0.295542687,0.259292546,0.416709742,0.335131698,2
0.494677562,0.434238881,0.590908805,0.540191843,2
0.461946361,0.429730968,0.586663568,0.513413668,2
0.366866885,0.240490784,0.379602152,0.382856401,2
0.371994475,0.204899671,0.352774271,0.379575529,2
0.395561118,0.317714674,0.479485783,0.431253358,1
0.397135923,0.192696637,0.332237943,0.395524292,2
0.421689092,0.220397994,0.371786755,0.425062382,1
0.432736009,0.313568564,0.469407548,0.458307061,2
0.352627547,0.218333729,0.369306213,0.367853354,1
0.441225285,0.218068706,0.36898705,0.440614814,1
0.35163991,0.221069976,0.372592188,0.367885091,1
0.397858994,0.153887568,0.28248402,0.38509847,2
0.380634636,0.262688108,0.420650896,0.403658288,1
0.52632285,0.454798621,0.609123999,0.570211533,1
0.371574827,0.525235696,0.668808884,0.469704522,1
0.323205608,0.253277515,0.410080573,0.355000157,1
0.566549978,0.305181987,0.466498385,0.567241614,1
0.384702348,0.298360217,0.457278643,0.416620328,2
0.170114414,0.068824032,0.152675879,0.165466314,1
0.616974828,0.528512403,0.671493443,0.659163767,1
0.289540584,0.291853487,0.45243065,0.340845613,1
0.361103721,0.234884485,0.384681854,0.378920727,2
0.386639928,0.257148956,0.414448842,0.406896898,1
0.420221188,0.226442226,0.378995459,0.425554591,1
0.410950281,0.205187513,0.353277873,0.411840348,1
0.487889274,0.398752298,0.558565094,0.526006718,2
0.242174368,0.11159287,0.224406763,0.241927363,1
0.458512009,0.265104262,0.423338863,0.467703121,1
0.322194667,0.26117264,0.4189596,0.35664498,1
0.545548723,0.492387848,0.641460959,0.594268616,1
0.243736549,0.165609492,0.302325878,0.262744011,1
0.341548847,0.378543466,0.539510848,0.40672102,2
0.339797443,0.171226613,0.308990269,0.342699697,2
0.494817912,0.302537138,0.463728256,0.507295576,1
0.525556054,0.290057147,0.448638492,0.529272428,2
0.345515112,0.121631693,0.239785544,0.33178533,2
0.339344033,0.194135055,0.338424636,0.349876962,2
0.32723588,0.358328249,0.520108849,0.38990015,2
0.350570248,0.180281421,0.316835509,0.353553073,2
0.302909654,0.170420703,0.307577535,0.312436726,2
0.39975652,0.175218209,0.315102973,0.393813734,1
0.313678487,0.166756789,0.303854935,0.319842227,2
0.379704023,0.263407494,0.421452302,0.403118433,1
0.350111145,0.222996088,0.374895247,0.36723338,1
0.588111169,0.327885964,0.489812652,0.590556062,2
0.615078648,0.293743894,0.454442497,0.605217533,1
0.360774681,0.254354462,0.411298533,0.385258402,1
0.382237812,0.166277923,0.297204735,0.375547389,2
0.541258161,0.257556704,0.414907299,0.534523271,1
0.390361217,0.165221002,0.301803297,0.382986993,2
0.492394463,0.417146248,0.575495782,0.534158582,1
0.580085701,0.548079368,0.687367922,0.634183039,1
0.263836413,0.133524365,0.256943581,0.267775148,2
0.247311513,0.167328892,0.304486363,0.266630861,2
0.239673819,0.15555591,0.288645255,0.255888688,1
0.463264502,0.411348494,0.570198297,0.509686368,2
0.211572213,0.191466311,0.336097611,0.24669925,1
0.361113084,0.360101882,0.521831234,0.416352133,2
0.326328169,0.180385396,0.321860218,0.334602004,2
0.260368052,0.426672264,0.583881133,0.361230811,2
0.458824194,0.411254319,0.57011195,0.506183282,2
0.462293702,0.238480818,0.393120436,0.463686154,1
0.59370781,0.448978635,0.604010443,0.622862348,1
0.321730737,0.208609089,0.357476128,0.339980016,2
0.207607227,0.356622936,0.518446268,0.301474461,1
0.537700528,0.312061393,0.472910896,0.544820395,2
0.532607774,0.191844384,0.336577499,0.510714861,1
0.394576125,0.261154206,0.418939002,0.414462647,1
0.281154032,0.175447035,0.30640061,0.295606409,2
0.297264392,0.164021763,0.299379282,0.305453628,2
0.467312903,0.402488521,0.56203778,0.510624064,1
0.341718115,0.171992951,0.310521315,0.344715104,2
0.368143615,0.402408877,0.561964061,0.433630734,1
0.5668503,0.536440234,0.67795698,0.621164413,2
0.670290115,0.431193562,0.58759346,0.681727634,2
0.361652121,0.183856199,0.326356179,0.364725727,1
0.304409883,0.197315102,0.34266394,0.322319883,2
0.386591602,0.23040536,0.380294552,0.398515333,2
0.348645409,0.181277468,0.323019025,0.353205383,1
0.356650377,0.152848065,0.284902989,0.351002587,1
0.344663498,0.343696556,0.505719237,0.398915442,2
0.394779341,0.347522782,0.509057075,0.438848428,2
0.563560184,0.545105898,0.684972555,0.620519794,1
0.40401883,0.204883611,0.352902479,0.406008312,1
0.647615584,0.525947779,0.669392935,0.683209733,1
0.331376558,0.203087989,0.350679815,0.345897679,1
0.609752291,0.560742385,0.697502684,0.660412362,1
0.499335014,0.495495298,0.644078506,0.558760168,2
0.335471691,0.166378467,0.295651355,0.335866195,2
0.359707866,0.142874939,0.270858767,0.350474777,2
0.429001844,0.253930895,0.410819764,0.440448852,1
0.552911233,0.457034463,0.611080577,0.591905634,1
0.492989909,0.288741403,0.44910641,0.502260843,1
0.228381439,0.196361056,0.34228149,0.261555581,1
0.34300029,0.223952455,0.376035735,0.361778434,1
0.244474471,0.154533153,0.273765026,0.255970274,2
0.328389775,0.527572027,0.66563585,0.437426271,2
0.487681416,0.297057021,0.457397328,0.500262332,2
0.351855664,0.15535112,0.288363108,0.347782012,1
0.305789185,0.151874422,0.283500007,0.308463186,2
0.31952243,0.151450774,0.28296204,0.319671692,1
0.40288185,0.275190887,0.434449658,0.425157509,1
0.341025129,0.156494228,0.289936198,0.339127301,1
0.347387975,0.175153401,0.313955831,0.350074083,2
0.368993782,0.170177081,0.308221903,0.366652645,2
0.30913176,0.177814524,0.318507907,0.319730116,1
0.4761292,0.425263316,0.582120984,0.523386477,2
0.384853655,0.206752654,0.354847139,0.390650787,2
0.385052349,0.231641066,0.385132582,0.398199144,1
0.406135189,0.434944632,0.591528517,0.471532784,2
0.399214616,0.329483696,0.491480534,0.437426288,1
0.389770583,0.266612902,0.425011961,0.412146883,1
0.586158765,0.29586628,0.456694602,0.581412111,1
0.399389396,0.233558816,0.387382011,0.410465261,1
0.626050167,0.534497084,0.676376979,0.667717687,1
0.542279688,0.517168519,0.661979392,0.597383007,2
0.260710108,0.14046142,0.264670388,0.267060278,2
0.316906721,0.174304834,0.313900151,0.324939334,2
0.680260068,0.373433981,0.534643617,0.677557404,2
0.335903807,0.213151049,0.361827345,0.35242168,2
0.413972727,0.395216483,0.555265762,0.466914059,2
0.192474856,0.246266334,0.40171576,0.252200665,2
0.176203576,0.318505901,0.480143607,0.266299026,2
0.237586498,0.303994971,0.465040785,0.305979501,2
0.25621533,0.28999319,0.450258641,0.31486247,2
0.42221179,0.229744648,0.382900568,0.428125781,1
0.382788512,0.240698857,0.395690251,0.399001822,1
0.508772643,0.500812068,0.648552176,0.567378431,1
0.290715516,0.202896426,0.350442225,0.313077895,1
0.521742862,0.257009178,0.41144149,0.51752948,2
0.389175275,0.347330254,0.509116139,0.43468114,2
0.328448596,0.267501646,0.412172621,0.359731713,2
0.471837377,0.318917811,0.480720774,0.492768489,1
0.402030706,0.207787497,0.356448442,0.405606537,2
0.25425622,0.11872221,0.235377587,0.25450161,1
0.398803495,0.249759399,0.403071675,0.413898415,2
0.470748896,0.243581152,0.398608404,0.471978864,2
0.790590532,0.456357908,0.610488984,0.786831992,1
0.441753639,0.498498452,0.646564701,0.515157562,2
0.568415082,0.488220731,0.637932781,0.611452358,1
0.320833257,0.178566417,0.316394775,0.328862949,2
0.519700599,0.283347563,0.443308238,0.522963244,1
0.5426618,0.415146908,0.57367271,0.573848992,1
0.300481744,0.237705191,0.392219447,0.332134857,1
0.288862658,0.386131135,0.546757128,0.36982526,2
0.327247684,0.152007942,0.283736804,0.326254291,2
0.614708032,0.520737789,0.665111282,0.655658647,2
0.273493091,0.188797886,0.33269974,0.294598063,1
0.282065345,0.151616852,0.282932669,0.288866656,2
0.31185238,0.244114036,0.399627828,0.343155753,1
0.354777051,0.2957045,0.456118997,0.392633567,2
0.397116135,0.222066475,0.373771615,0.40529004,2
0.46534261,0.278614968,0.438181859,0.476906656,1
0.286982605,0.255569506,0.412043452,0.327504143,2
0.579349081,0.36044346,0.522168794,0.590869563,1
0.510491117,0.453034904,0.607577504,0.557256329,1
0.28911551,0.22823044,0.380896483,0.320830878,2
0.470742415,0.387205808,0.547770538,0.509451476,1
0.452642589,0.423780389,0.581516908,0.50453217,2
0.424991989,0.281443857,0.441250565,0.444774748,1
0.437936064,0.242415948,0.395835468,0.444781119,2
0.365618415,0.18576643,0.328735776,0.368571001,2
0.421372967,0.320733195,0.482580393,0.452623651,1
0.722430554,0.434210865,0.585694661,0.724367709,2
0.326795314,0.163653235,0.296877044,0.329060031,2
0.379301554,0.22568416,0.378095733,0.391760948,1
0.166057658,0.135158278,0.25980726,0.189541861,1
0.374531714,0.314349942,0.476010201,0.413685891,2
0.382560594,0.2066842,0.354858388,0.38880705,2
0.344418588,0.282133693,0.441913584,0.380514291,2
0.458642218,0.224067167,0.376172396,0.456757367,1
0.431841481,0.372111419,0.533428532,0.474746306,2
0.432601007,0.368286177,0.529756147,0.474326592,1
0.679598956,0.433922691,0.590641268,0.689850698,1
0.475194693,0.25368186,0.408618651,0.4782061,2
0.390229348,0.241656053,0.394993531,0.405259841,2
0.364994361,0.331264014,0.49307499,0.411080119,2
0.259491496,0.19181526,0.336540545,0.284467443,1
0.366178747,0.181959894,0.323903978,0.367888797,1
0.45560934,0.407827807,0.566816332,0.502752422,2
0.337940976,0.17616398,0.308943488,0.341600512,2
0.307314434,0.191240965,0.335811399,0.322621181,1
0.237314205,0.126283311,0.246759068,0.243336472,1
0.283961548,0.144655985,0.273424971,0.288070494,1
0.474143891,0.291732521,0.452301723,0.48756644,1
0.342181671,0.385288217,0.545651428,0.410387185,2
0.402870906,0.348179855,0.510156871,0.445475017,1
0.387789075,0.303801882,0.465054043,0.421337131,2
0.538091627,0.166789292,0.303909988,0.509037145,1
0.268193717,0.205086872,0.353153581,0.295888954,1
0.237598828,0.174529849,0.313851023,0.262782642,2
0.571854175,0.327503762,0.489470227,0.576950677,2
0.432037322,0.356208499,0.518041406,0.470667888,1
0.408357285,0.319818564,0.481482273,0.442467755,2
0.508026451,0.255170515,0.411992558,0.506118027,2
0.392963312,0.288720235,0.448685552,0.420915678,2
0.648157387,0.346656984,0.508619123,0.644914437,2
0.24275246,0.191821999,0.316896046,0.266850387,2
0.332300208,0.191766473,0.336370957,0.343070689,2
0.463318932,0.244698694,0.400299602,0.46620569,1
0.350243306,0.335774255,0.494869638,0.400137145,2
0.43863006,0.364663459,0.526154714,0.478130894,2
0.686910701,0.443288443,0.598373106,0.697796625,2
0.322167151,0.192332832,0.336811075,0.334954562,2
0.344542775,0.172515413,0.310366313,0.346919922,2
0.429644833,0.305769974,0.46700379,0.455155401,2
0.174871125,0.151762469,0.283395597,0.203068953,1
0.783995421,0.217459578,0.368252881,0.733980941,1
0.370328126,0.216766426,0.367416416,0.381791393,1
0.252871212,0.161843292,0.297012231,0.268812361,2
0.730440201,0.448879067,0.603922701,0.735103072,1
0.484997375,0.266664473,0.424945022,0.489973393,2
0.284222706,0.157466885,0.276488555,0.289172144,2
0.472814831,0.346426477,0.508197562,0.500680105,2
0.488500731,0.454553104,0.608908883,0.540320391,1
0.381740841,0.216433329,0.367014059,0.391028417,1
0.472761897,0.477279858,0.628603634,0.533662818,1
0.549254373,0.437765396,0.594050171,0.584482638,2
0.346541876,0.206268659,0.354611533,0.359212525,1
0.263212717,0.166526232,0.30355037,0.278714548,2
0.243791566,0.360632706,0.522345452,0.329006166,2
0.417173116,0.1689813,0.306841661,0.406615375,1
0.320714923,0.244078448,0.399586915,0.35016659,1
0.669960353,0.417549517,0.575445993,0.678461235,2
0.370349152,0.179115207,0.320206318,0.370479116,1
0.354060036,0.172064393,0.308445672,0.354246202,2
0.249273336,0.13935712,0.265870083,0.257836234,1
0.429274309,0.197783894,0.344067406,0.424986847,1
0.279767057,0.141768834,0.269198114,0.283620292,2
0.421057845,0.348839376,0.51080755,0.459998677,1
0.452488775,0.153329553,0.282453716,0.433147155,2
0.267141102,0.188992774,0.33294855,0.289589761,2
0.339628942,0.218088856,0.364495425,0.356166483,2
0.179090463,0.313411521,0.474131892,0.266144206,2
0.264285548,0.222529942,0.373901176,0.29871644,2
0.461243693,0.254768316,0.411765997,0.467187042,1
0.495628611,0.214926844,0.365189948,0.485423027,2
0.53895237,0.274351984,0.43042498,0.536049106,2
0.544816462,0.370002776,0.531222645,0.565934127,2
0.290137835,0.162471733,0.298091387,0.299166344,1
0.459172913,0.240019811,0.394862122,0.461523112,2
0.246246126,0.193558531,0.338748531,0.274588435,2
0.52681272,0.53950519,0.680444368,0.590541914,1
0.09664371,0.157379469,0.291151402,0.145849244,1
0.448341946,0.309018221,0.470497951,0.471137799,1
0.550312593,0.303934645,0.465193257,0.553441205,1
0.635576922,0.6134804,0.738618083,0.692105474,1
0.378121929,0.202290419,0.349689137,0.383865553,2
0.450180484,0.335225931,0.497264966,0.479566328,1
0.523276943,0.439852155,0.595846368,0.564228685,2
0.378918318,0.285369023,0.445486725,0.408839834,1
0.36343135,0.179585401,0.316168485,0.363811764,2
0.489776383,0.310748704,0.471888986,0.505386651,2
0.276071757,0.152632295,0.282410394,0.283852045,2
0.334357202,0.195023679,0.34059809,0.345790571,1
0.206249722,0.207813561,0.356512349,0.248553663,1
0.326823743,0.17941162,0.320592687,0.334697147,1
0.544933858,0.489075415,0.637795951,0.593050996,2
0.115002512,0.067293182,0.149882026,0.119529483,1
0.261396133,0.167457419,0.304584743,0.277514894,2
0.568620811,0.561030701,0.697732202,0.628069367,1
0.328972212,0.213392427,0.363315672,0.347196051,2
0.461598999,0.482255469,0.632858209,0.526273975,1
0.376251583,0.259060509,0.416595479,0.39907628,1
0.401288932,0.237266045,0.391104357,0.413088386,2
0.602230398,0.486629239,0.634704779,0.637723006,2
0.234543118,0.129256792,0.251167046,0.242168521,1
0.242701936,0.109595047,0.217216221,0.240740054,2
0.357689293,0.236836945,0.391209417,0.377543092,1
0.386047369,0.254070189,0.406213555,0.404620307,2
0.451626412,0.196029056,0.341864022,0.443221331,1
0.445611165,0.297460477,0.455971868,0.465376547,2
0.263228154,0.258318463,0.415662649,0.3098091,2
0.221868605,0.147177533,0.276699317,0.238635285,2
0.343647176,0.237582361,0.392076652,0.366468608,1
0.22110943,0.141450637,0.268867552,0.235803533,2
0.220860358,0.079284322,0.171294648,0.212005697,1
0.157502608,0.087465982,0.185328874,0.162986941,1
0.452676968,0.430608664,0.587670585,0.506305961,1
0.402200472,0.232510403,0.385680223,0.412469987,2
0.403336803,0.223488563,0.375482785,0.410808455,1
0.288806195,0.17867011,0.319555261,0.303495441,2
0.352435881,0.250467481,0.406892302,0.377414446,1
0.54185625,0.394821079,0.5549106,0.568365025,1
0.270536209,0.169732563,0.307843013,0.285725313,1
0.652685596,0.39976681,0.559361624,0.660486997,2
0.33488388,0.21034869,0.359601631,0.351027532,2
0.430333094,0.393773721,0.553832678,0.479360476,2
0.353692877,0.198907429,0.34547399,0.362788833,1
0.320671414,0.142056422,0.26900059,0.317414863,2
0.525084055,0.523568842,0.667440309,0.585474627,1
0.337729945,0.144563851,0.271873827,0.332269641,2
0.363861526,0.134566945,0.258947851,0.351364043,2
0.271207975,0.270885385,0.429691225,0.320067482,2
0.419998499,0.357089573,0.518562828,0.461297331,2
0.29319141,0.23447107,0.38844935,0.325342511,1
0.390623935,0.223123564,0.37504738,0.400268377,1
0.41619684,0.267099005,0.422564499,0.432915513,2
0.571987009,0.31806665,0.479735145,0.574824008,2
0.694528987,0.427792075,0.58433319,0.700910794,2
0.443698913,0.246692013,0.402367208,0.450482014,2
0.368172075,0.186733706,0.329581989,0.371214778,2
0.371393701,0.188823042,0.332731861,0.374279903,1
0.300730262,0.233521399,0.387175139,0.331220069,2
0.308681672,0.188070799,0.331770576,0.322699751,1
0.435178612,0.225372762,0.377725782,0.437620271,1
0.410155441,0.332339231,0.494362514,0.446873465,1
0.499314132,0.284136616,0.444159374,0.506293859,2
0.19053426,0.089755842,0.189180147,0.190958354,2
0.290540727,0.232924265,0.386638565,0.322752153,1
0.433569742,0.340649657,0.502687208,0.467742005,2
0.362532323,0.207495237,0.35612116,0.372635087,1
0.387636623,0.241927398,0.397109385,0.403297911,1
0.359181539,0.166719651,0.303816602,0.357414574,1
0.299312597,0.205497556,0.353660622,0.320811004,1
0.641413328,0.559696353,0.69666952,0.685386976,1
0.276178357,0.173451363,0.312774497,0.291549521,1
0.442364438,0.244607737,0.400116822,0.448851317,2
0.268159684,0.143395447,0.27163728,0.274679604,1
0.464904684,0.357673008,0.516930279,0.497261446,2
0.433009935,0.284535289,0.444589029,0.452122389,1
0.172445073,0.293071828,0.453717417,0.254500441,2
0.312054061,0.244924969,0.399941391,0.343557804,2
0.271979285,0.147051746,0.276806564,0.279074821,1
0.467813535,0.372953786,0.534237858,0.503477885,1
0.585705065,0.52775362,0.670872463,0.63409831,1
0.538865946,0.295657724,0.456473609,0.541920053,1
0.358010197,0.182095787,0.324075754,0.361240464,2
0.24570482,0.36387244,0.525495011,0.331105544,2
0.422154418,0.223216936,0.375158792,0.42624176,1
0.374761413,0.236866326,0.391243621,0.391363024,1
0.406371687,0.306166538,0.46752692,0.436633066,1
0.24170208,0.245184304,0.400857061,0.288882067,2
0.290107497,0.354067481,0.515873069,0.361322672,2
0.388450342,0.361805543,0.523491723,0.437958164,1
0.391791251,0.216066358,0.366434026,0.399163817,2
0.27083331,0.260432256,0.41734337,0.316157783,2
0.334367618,0.197259489,0.343409787,0.346500452,1
0.393436024,0.207765956,0.356452633,0.398404476,2
0.303875752,0.189042281,0.333011738,0.319123699,1
0.325283546,0.140063447,0.266819458,0.320757877,2
0.394678552,0.373458341,0.534720825,0.446019831,1
0.445698807,0.280965425,0.440121575,0.461765383,2
0.416716836,0.336838162,0.498881234,0.453305453,1
0.694442318,0.404653629,0.564039321,0.696019968,1
0.326881733,0.170379048,0.304910277,0.33097453,2
0.290617007,0.260849582,0.418551491,0.331801839,2
0.465732204,0.280569853,0.44030388,0.4777431,1
0.504787656,0.326167405,0.487565553,0.521573842,2
0.701026768,0.450703357,0.605528928,0.711074499,1
0.271625838,0.121720004,0.239920382,0.269938147,1
0.379870989,0.192248452,0.337089963,0.382314644,1
0.52155597,0.454255859,0.608623164,0.566298107,2
0.398063121,0.168953161,0.30680412,0.390550493,1
0.295923596,0.186702224,0.314464859,0.308073007,2
0.410120833,0.234378927,0.387948829,0.419906927,2
