,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diagnostic
1836,0.1232092330796443,0.1230207209372283,0.9385084907456274,0.4423157473274575,0.9576444136483168,0.1957142370524416,0.0559748968301933,0.0029027375416146,0.0529266012826988,0.4139637766394703,3
2243,0.2587850928901093,0.2422135629249431,0.8805394896267397,0.313327299514495,0.9606324782069016,0.0982937260144271,0.0249121928862203,0.0004053927613319,0.0191656700585774,0.3890719068749611,1
1842,0.1074817240321006,0.1057499435892365,0.947281899418347,0.3922306409000321,0.978496178188011,0.1538642308733893,0.2376911754642345,0.0762603028317669,0.2754199559988023,0.5297232325750794,1
2078,0.1130467168114961,0.1055948046188274,0.9479277372614936,0.347830086347824,0.986424501592674,0.1210052434748125,0.1352845484073762,0.0173592273758974,0.1308772991819095,0.4609032915451986,3
63,0.1796504396115302,0.1706328823819267,0.9155635844352716,0.469134790210224,0.9241356921157148,0.2201151641591079,0.0413169995458123,0.0027851522457075,0.0518231646626232,0.3095100953634662,3
1688,0.1004077086879368,0.1003606884471478,0.9498243578005048,0.4334496565845088,0.9733705042093318,0.1878985589622881,0.021947941872033,0.0005432679216807,0.0223391575968811,0.3658129004490748,1
319,0.5210630142110102,0.3169630042803922,0.8599230330406178,0.3566260893205117,0.9120758480585004,0.1272684731856623,0.1351609883729827,0.0205238592607375,0.1423957411846308,0.5342712032807799,1
1990,0.2480936464587827,0.2399880678407554,0.8808110407522434,0.4496498882461702,0.8633445221240019,0.2022347771394017,0.0730150147309076,0.0077145218191576,0.0869126381956097,0.4669247632431381,4
662,0.5344605033838967,0.3959310032006552,0.8153825470853293,0.3235859074142395,0.8877845683753148,0.1048091382409202,0.1079322458383426,0.0095854704073519,0.0969953162235192,0.5867504009473009,3
1398,0.3843999601591429,0.3048038574950493,0.8553058178015941,0.3328739233690058,0.9274533549865152,0.1109257332639468,0.0433025974074131,0.001710211959777,0.0403944406366081,0.399986355150023,3
960,0.1596416416920564,0.1525395085536318,0.9244318243000688,0.3409434836522584,0.973953177914684,0.1163049760686512,0.0910893066483069,0.0076440853758211,0.0865103671250115,0.4726302381873232,3
170,0.6487171801877267,0.4360885780748681,0.8016415843745908,0.3198486813465104,0.883762406207744,0.1025032234747249,0.0096616873724553,0.000111570994677,0.0096073607202568,0.1931572838384012,1
1878,0.1307944327567998,0.1286332416404262,0.9358988343332852,0.4178609465274961,0.9724215787295826,0.1746388098721834,0.0313934107053731,0.0009884500934997,0.0304732217011769,0.3698356419816163,1
672,0.5791345530942542,0.3839449436409918,0.8256540060790155,0.2942421678620248,0.9475887284138638,0.08664281691558,0.0449299613563513,0.001421091617604,0.0367345972152529,0.4099025259655244,4
833,0.240089186271969,0.2206599990804806,0.8915773449934247,0.3895668215727824,0.9347389308235148,0.1518759247820094,0.1441400138298154,0.024845396108726,0.1567726975445561,0.5258386657734785,3
1515,0.3691160113086567,0.2639088040290654,0.8779237405508684,0.3888037581624719,0.8919892881514033,0.1512556768654848,0.0159397444473744,0.0003596617310729,0.0179964378904831,0.2910931986428685,1
1018,0.1747176362560215,0.1723895407267179,0.9140378059495212,0.453152402499742,0.9424042859215344,0.2054677248257108,0.0117856782636262,0.00019256384316,0.0129131776848816,0.259046289196473,3
2242,0.1110599780448816,0.1024860868111958,0.9495766873387428,0.354791564112196,0.9830628014380538,0.1258986679864828,0.1532728898185963,0.0231443353733234,0.1512756460489329,0.4907591330551811,1
1291,0.0803146992317555,0.0801199239560383,0.9599595155495526,0.4548292324950332,0.9904709968938664,0.2068812681428715,0.1642749565189617,0.0296722729795404,0.1714194513116321,0.5811733756033137,5
615,0.1353819146207354,0.1300910092135213,0.9354833968151036,0.4350441879175101,0.9875834172528456,0.1893017403336024,0.0110341644351356,0.0002075058513731,0.013440685498796,0.2690296866947067,5
1533,0.0952553503683195,0.094270580379012,0.9529630613031638,0.3443597619767253,0.992419948255292,0.1186010220001906,0.0491526161391328,0.0023404011845644,0.0474227424164934,0.4548296502953611,1
2050,0.1293249000924488,0.1282245101996565,0.9359976056588352,0.3951360010897206,0.9657620125124868,0.1561899067318946,0.0102709636735479,0.0001702995485102,0.012087826569247,0.2420904021594082,3
2029,0.2622854335549319,0.2363204007650018,0.8842893573141775,0.2993507572979069,0.9716627039184216,0.0896466211842963,0.1268066196530968,0.0126117516018618,0.1114058825354981,0.6269805294666213,6
364,0.4587646903876931,0.322716471467679,0.8513809602569712,0.2747477380374524,0.9512961142319276,0.0755700988106725,0.2068907595316814,0.0246980478545746,0.1563041339093212,0.6892039401431571,3
777,0.2620449773278867,0.2373247128178565,0.8837916862083854,0.2706013995684762,0.9771541899933652,0.0732825704955571,0.0261082482893391,0.0003722596544324,0.0183255919190256,0.3736765009001656,3
4,0.1208736354676151,0.1156664755285638,0.9426546835809494,0.4390680850549221,0.9554121898076572,0.1928288096579006,0.0528060353034103,0.0039090494350417,0.0615793812349191,0.3367047627306492,1
1263,0.1993188684567301,0.1849281138460049,0.9089381261533738,0.4422290506370041,0.9329825277314552,0.195642925244408,0.0655012221015484,0.0068262690267061,0.0816966104084148,0.3877679082603608,1
270,0.2022592879458049,0.1970884393270848,0.9019691720839198,0.420040789393456,0.9130092324860212,0.1765539337356499,0.0096345749244721,0.0001336873975881,0.0106038014936274,0.2126531900345017,1
60,0.7552216267646751,0.4483648989769417,0.8029128241335436,0.2784046239244199,0.8972684792813017,0.0778209812357241,0.0219737075789559,0.0002870982473818,0.0159768386564278,0.3251773502684392,3
1085,0.5937161969635062,0.4465409914675119,0.7910926842878869,0.3301437220676577,0.9064124056975956,0.1093637211179413,0.0073531874774129,5.880000007224475e-05,0.0067280221470897,0.1355586985675011,5
1247,0.3351484643818221,0.2855618290638816,0.8621151295519387,0.2896651383016405,0.9736078314205172,0.084027339346926,0.0284811844658231,0.000648382184194,0.0244947196804258,0.3338989936893345,5
30,0.1097483831102187,0.1096106425743124,0.9452084115614636,0.4147630243528442,0.9691846404479786,0.1720787166241357,0.0646054933366436,0.0045125427071538,0.0662366010587335,0.4057370095301468,4
511,0.109815511704301,0.1074758866070302,0.946493088053466,0.4289374471942017,0.9731230784314556,0.1840072100102964,0.0223251390832774,0.000817176267769,0.0276186281649681,0.2744744530266145,4
69,0.1366459698202957,0.1363862771252991,0.9318328307068502,0.2765919286904372,0.9917666809403536,0.0765190167483682,0.0790298485178316,0.0037451965870528,0.060253835930751,0.5616055763929939,5
130,0.0896812181364405,0.0893792318205803,0.9553403932603672,0.5055109093606358,0.9495867780813148,0.2555612183777203,0.1318977386444081,0.0274627250132066,0.1648753358513146,0.4125652079144372,2
2127,0.4749725904012585,0.3458761556754589,0.8393338503003258,0.3097261862566354,0.9224362557500488,0.0960261047724192,0.3227162931933842,0.076700113024655,0.2762159293028709,0.7293082809655682,3
215,1.3130044321496512,0.6153278834650824,0.7514239862368204,0.2212003571191246,0.919164905166832,0.0490218482843809,0.0083691340367844,3.980264357963773e-05,0.0053816799939668,0.110202156558844,1
2260,0.1874573143762433,0.1787589370639782,0.9114846334959436,0.2977429543648244,0.9829960944468098,0.0886903744569081,0.0148319275644636,0.0002046340061339,0.0133408036449529,0.2691312594500401,2
1817,0.1181531459095857,0.1142406373301204,0.9432242755312844,0.3384830947705623,0.9871226004459492,0.1145893024980332,0.0422923025205466,0.001900999241492,0.0426418188809658,0.3882535210525962,1
1196,0.4543188450300645,0.3550926603346434,0.8322461754182513,0.3243618351931719,0.9185493480766468,0.1053389544984296,0.0162339664070866,0.0002559940800089,0.0150335081906638,0.3030137483703956,5
209,0.988167715448829,0.6411275206428987,0.7127303590289822,0.2471063071843032,0.8385035455171309,0.0612928904831939,0.0049418272275553,1.8850517594518417e-05,0.0034483483986525,0.0702299972208465,4
2247,0.2996028015338593,0.2344905866895059,0.8889394947790441,0.478992302508273,0.8554977771032823,0.2295663482516506,0.0357789173139444,0.0022059043813818,0.0460109942892209,0.3277257428496103,4
2177,0.1978815760357065,0.1793829520357276,0.912092562322332,0.3446035573282356,0.9673107527001537,0.1188211609029729,0.0809227030478391,0.0061951550578636,0.0777810214783149,0.4088251764928075,1
1578,0.1799458094243609,0.1791747129673912,0.9104897056585772,0.3707583610862747,0.9590311942415072,0.1375073499817026,0.1513768607046204,0.0141918428845903,0.1182400103007521,0.6064200267765333,1
1568,0.2097896877291472,0.1880967587070684,0.9080964258978004,0.3234835901802164,0.976256786308178,0.1047066744218906,0.123623639563127,0.0110363620445079,0.1041508839248044,0.5199589876608481,1
2282,0.2254670576089294,0.2200249809760012,0.8905310668402251,0.3389221991236883,0.96078373012862,0.114944762428023,0.0094148764243727,9.405104687628314e-05,0.0087460668640963,0.1761866243923134,1
859,0.1730676505051056,0.1572300868035813,0.922934994991368,0.3796928778781755,0.9729974164444132,0.1442039626968379,0.0389393710811404,0.001826224754028,0.041775080448536,0.3616294029789097,5
1619,0.7249576106775378,0.4601064416210128,0.7946816954585418,0.2694847321600583,0.923091054300985,0.0727051277883942,0.0430240942872398,0.0012264587308598,0.0340563887640789,0.3800847353910108,1
1748,0.4707655182432351,0.3985872830423115,0.8078681925600473,0.2497089246123003,0.9439386079179932,0.0624915902285235,0.0073936658547996,2.8176709993047298e-05,0.0043949240720329,0.0904480900175331,3
922,0.3531740175953767,0.271234893053781,0.8723592748443464,0.3501730792525657,0.9387644493523744,0.1227204383196517,0.0686441494117817,0.0052200983585894,0.0713159960030206,0.4191324386545782,1
1108,0.1094411255060208,0.1069583542718463,0.9467550742481172,0.2832206600429616,0.992692465934008,0.0802315685037719,0.0764030269148649,0.0036834457857648,0.059746778942058,0.4790160250338853,1
958,0.5857433985263631,0.4405055824281621,0.7937775485336209,0.313647159570398,0.9408718327157036,0.0985119986002487,0.0035840325415156,1.9592386144548636e-05,0.0035308676139548,0.070884384523326,2
2067,0.1470793765435737,0.1441113473679945,0.928209628712968,0.3655413926351362,0.9703411330966982,0.1336374167501225,0.0840543480674852,0.0075311168466007,0.0858613008475725,0.395439850792391,3
1583,0.1742522498195245,0.1673986846725885,0.9169738996724834,0.3675686862840044,0.9676089729910732,0.1351709224045511,0.3533553809177311,0.1469729362549925,0.3827459820377594,0.6492282649781991,3
2213,0.2805291731506124,0.2631542213531408,0.8701513135394641,0.2533443893704076,0.9793387612833108,0.0642543604248967,0.0321319758555208,0.0005458120344999,0.022393673432215,0.4307865030923481,3
1037,0.1350029274206339,0.1310082532639265,0.9348935784361184,0.3878928427036511,0.9724080746796696,0.1505019845580707,0.1039084982845527,0.0129047040531957,0.1127039636723908,0.4465233100438329,3
1621,0.1542497078139492,0.1521834666961378,0.9241141359784372,0.4060148107103455,0.9577146142467308,0.1649128525471597,0.0364884782593878,0.0016338356071642,0.0394598040037829,0.2971046064697999,3
446,0.2204707042555226,0.1953396588708302,0.9047803224786152,0.3711645407713103,0.9595226677537942,0.1378147940884915,0.0384451030722949,0.001912525157721,0.0427738939739166,0.3330727001651207,2
204,0.2401861509149964,0.2092804387530397,0.8983622911157139,0.370481373493098,0.9473755705106972,0.1373624751431417,0.0616166012445501,0.0042215886086372,0.0640329187381025,0.3497574472145342,1
1849,0.1092779382719926,0.1085789709705742,0.945779913095321,0.4262807650736856,0.9637849416194352,0.1817497065739728,0.1304503389777271,0.02165197105647,0.1462841667921677,0.510286519041989,1
625,0.2079108975921053,0.1829315573725946,0.9109835723703898,0.3118632954373264,0.9754912182666876,0.0973335283648151,0.1265307339704553,0.0121476272774295,0.109318073753698,0.540594852689641,3
1460,0.1393669948551738,0.1379509100926335,0.931163002588881,0.4005967015160056,0.970499670969604,0.160526307645327,0.3645309302540851,0.1465031708115693,0.3821321938610447,0.7137518485491364,3
2124,0.2154834042954396,0.2057173253817912,0.8980989880868389,0.4605169630997793,0.879816791104618,0.2122120714133415,0.0201962330308599,0.0005275863149816,0.0220002776204241,0.245779224142339,3
1043,0.1517314552157927,0.1506515208533048,0.9247775776407868,0.3594341485279858,0.9760872594734872,0.1292296449858138,0.0910893066483069,0.0085196704503858,0.091386597841886,0.4796004979649399,3
1156,0.287501837861068,0.2527908117085766,0.8770414419000448,0.2454993421848872,0.9832883420963812,0.060351093421106,0.0910893066483069,0.0038533550142142,0.0611319934880144,0.5446238492937397,6
1208,0.1605724636805858,0.1472312785167897,0.9276798960067536,0.4967616270667987,0.925555555527855,0.2468429058180972,0.2030984282576262,0.0803566548514233,0.2827471448308973,0.5351023453248444,3
1241,0.3542267423861849,0.2945930364357088,0.8585082966914648,0.2904444882344006,0.957159480519984,0.0844513068181161,0.0744276054161644,0.0036918613230595,0.0598161305576558,0.5027122075377389,1
714,0.1008529492699681,0.0999094551016865,0.9501394561520924,0.4051626365399849,0.9778374505415566,0.1641982245977228,0.0642480729795942,0.0042540729444735,0.0642826428950073,0.4129750667792344,3
1620,0.1919511669131397,0.1888963575706793,0.9058569620682356,0.3783926844736104,0.9488675419298044,0.1432616349284218,0.2219727194719813,0.0369025386478244,0.1912831856514402,0.6454746019103048,3
1650,0.3915253049990873,0.2904481223902584,0.8642105117312029,0.441457320939596,0.8151871561605885,0.1950234099637314,0.0005380522190883,3.1964462691054323e-06,0.0010426463796966,0.0204855675777724,5
1909,0.1647146579499827,0.1536864007135658,0.924240320328101,0.3710409916073197,0.9684164904556776,0.1377131794681965,0.0266588402571031,0.0009524295705209,0.0298947730601137,0.3186183850048189,1
161,0.1483374770764517,0.1473426641466193,0.9264280060338956,0.3890076168825053,0.9612540582568948,0.1514127746474431,0.1941315647532942,0.0345416067030163,0.1850303298671514,0.6040235440720236,3
1012,0.3197948579121296,0.2766378467384016,0.8659412664957022,0.2777887448782287,0.9739634407728344,0.077237079607804,0.0049418272275553,2.4327845955245148e-05,0.0040258668128985,0.0814049147906825,2
1068,0.9528377346886652,0.5449828020737336,0.7654377514629427,0.2320515659814918,0.9014944538377702,0.0540011240561908,0.1417529808506474,0.009244756897308,0.0952378748012036,0.6895455531729452,1
938,0.9232172648479968,0.58659970465138,0.7389951795265958,0.1910777331512863,0.9382953810781606,0.0366778794277355,0.0074621638517246,2.36781428339534e-05,0.0039608687548739,0.0822322699669781,5
721,0.0704001846622891,0.0703948493409135,0.9648031088616807,0.4826807563119664,0.9905719819274228,0.2329901045225231,0.1430825003046561,0.0219070733246155,0.1471493179134189,0.5354697038911683,5
1908,0.1976201029015661,0.1885334107514395,0.9066036224701446,0.4427157569508133,0.9725189684384647,0.1960890051770148,0.0020761544045449,2.0194698426312637e-05,0.0035967777885887,0.0713839748184859,5
1949,0.1234204143438058,0.1228096305261113,0.9386562631187138,0.3916383011472288,0.973449263959418,0.153452234266111,0.041750463432603,0.0019652085092773,0.0433725875378788,0.3545701577468753,1
644,0.1397035245692019,0.1389051552422395,0.9306272593115764,0.3887246470245352,0.9659137477870602,0.1511904921589794,0.0277971120037453,0.0007798970298975,0.0269587251501726,0.2698678135055123,4
1886,0.4078819443821382,0.349094731093139,0.8312061372753157,0.3567921918165196,0.877380211156407,0.1275074849683626,0.0095322255963823,0.0001214436399297,0.0100632469368734,0.202007043833953,3
2198,0.2957851430131033,0.2534344670812679,0.8774513472784798,0.4037717817887869,0.9105720022950694,0.1631689329936592,0.1136919164998719,0.016735146736009,0.1284849219553779,0.5063712153534516,2
1167,0.2263721283443732,0.2038611123676244,0.9003152318352339,0.4889302239790005,0.8525783507198066,0.2391093032745576,0.0065665863720799,9.64392907868158e-05,0.0088678945348195,0.1770758000915282,5
