,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
9085,0.158397845,0.282081875,0.243792495,0.233205495,0.663841712,0.096604471,2
8849,0.095553037,0.198424953,0.194728027,0.062159124,0.776938746,0.017610164,1
15268,0.084837046,0.19291639,0.198900995,0.057588634,0.808485398,0.016111236,2
29138,0.08239327,0.183096205,0.221918088,0.035269612,0.848376924,0.009706488,2
21195,0.035822849,0.097911713,0.302644959,0.039538927,0.921028373,0.010506146,1
6614,0.118519239,0.246690461,0.170181704,0.068660796,0.729086705,0.01980675,2
275,0.210972346,0.342373028,0.365777222,0.410694831,0.538731126,0.22596309,2
9520,0.076268332,0.151538385,0.36197828,0.150700286,0.933224117,0.052901011,1
26419,0.045892579,0.14440336,0.188760637,0.024023558,0.891004969,0.006092666,1
19193,0.063399523,0.14834228,0.311760889,0.122733294,0.926007008,0.040746304,2
4153,0.130058522,0.234630394,0.375979226,0.30053304,0.708349896,0.13993984,1
7797,0.088378386,0.178182166,0.298034796,0.160718697,0.89797823,0.057652237,1
17655,0.049041662,0.153758796,0.229683701,0.066596969,0.836918575,0.019612487,2
6483,0.188878333,0.290669302,0.208273704,0.086314209,0.551291296,0.026064949,1
23365,0.097219457,0.184765789,0.25877114,0.102019744,0.878757402,0.032017667,1
17101,0.058885252,0.136119736,0.231303517,0.059711358,0.892616997,0.016800954,2
6238,0.113046143,0.237679784,0.183533656,0.041496012,0.6709885,0.011098176,1
21387,0.065044213,0.168965569,0.261810899,0.042099111,0.77334357,0.011285286,2
9281,0.07918245,0.195448814,0.244026626,0.053980205,0.770398579,0.01496878,2
4725,0.200958805,0.268917472,0.411503955,0.387646322,0.668318941,0.238356881,2
4220,0.049386714,0.122857835,0.317463237,0.035307542,0.873755694,0.009270238,1
16497,0.038764593,0.109236954,0.371955574,0.133220662,0.97074732,0.044983364,1
1854,0.171577943,0.313765847,0.324172641,0.389458504,0.793228218,0.207805469,1
821,0.076165789,0.147052387,0.294882826,0.064704313,0.902375783,0.019607683,2
871,0.119914865,0.206733465,0.264296007,0.158735419,0.797769992,0.056930676,2
25739,0.141093548,0.208937936,0.327032135,0.174167047,0.839995635,0.064274341,1
30336,0.07263293,0.150852944,0.265610419,0.050818613,0.870560919,0.01395448,1
21376,0.086383152,0.199851912,0.242344689,0.065936205,0.727040639,0.018942843,2
1747,0.076282842,0.160358061,0.378534231,0.126111553,0.931129292,0.041899521,1
8148,0.080479603,0.159634058,0.312764989,0.16299337,0.885984024,0.058758027,2
19460,0.178600343,0.276658352,0.325318956,0.302293636,0.650463564,0.141166204,1
19793,0.052339734,0.146584028,0.333699524,0.087858631,0.905146439,0.026616005,2
2834,0.192350943,0.319600318,0.147529361,0.060193226,0.590981989,0.016966868,1
17306,0.060669201,0.15160671,0.248676702,0.044934795,0.847382859,0.014236341,2
10009,0.076768763,0.174564903,0.220130508,0.055788087,0.827946521,0.015688434,2
22238,0.107501496,0.244563526,0.162818575,0.038535566,0.710421554,0.010214384,1
18571,0.110397937,0.242194218,0.185679269,0.059413545,0.648374729,0.016712784,1
6233,0.129200153,0.287681551,0.118558513,0.087578805,0.807627116,0.026519671,1
16017,0.118644623,0.239831688,0.215095211,0.082129762,0.660716381,0.024535271,1
13477,0.119120933,0.25438823,0.157142033,0.0398811,0.629257299,0.010614686,1
9511,0.111151984,0.192564122,0.269731595,0.164968276,0.869425906,0.059718701,1
12285,0.181512471,0.295114708,0.236945645,0.123004223,0.595285183,0.040653267,2
22629,0.071865134,0.155540179,0.253830031,0.046351177,0.883042138,0.012563758,2
1101,0.148670815,0.261612095,0.161664007,0.040850016,0.765135586,0.010904089,1
9869,0.061890719,0.156507923,0.299724537,0.053946582,0.764500069,0.014949512,2
723,0.080708783,0.19775817,0.243584305,0.057273789,0.671029268,0.016023764,2
27062,0.07589012,0.202047831,0.190909669,0.019131987,0.737540057,0.004782183,1
24207,0.02939451,0.107951247,0.345178948,0.017413657,0.879895775,0.004331356,1
7476,0.126818211,0.234027806,0.222475384,0.127719667,0.801919642,0.042596504,1
15082,0.039432313,0.093375259,0.432257002,0.156895376,0.946035012,0.055820219,1
19829,0.236374745,0.326452777,0.277937759,0.223808033,0.561233713,0.107903058,2
15300,0.104385054,0.225281984,0.202492744,0.032184198,0.687777911,0.008374339,1
6852,0.054864313,0.130394081,0.276374586,0.15379639,0.945216822,0.0543531,2
25072,0.054116305,0.134837138,0.270004563,0.041664082,0.900151649,0.011144089,2
19964,0.200562888,0.336987877,0.171597462,0.102640265,0.520215092,0.032276583,1
15263,0.100682821,0.21005092,0.263389116,0.190386858,0.757671627,0.073178242,2
8138,0.105006821,0.235438499,0.192152703,0.025325812,0.661093692,0.006458656,1
19351,0.082066384,0.194739074,0.203317386,0.012932563,0.780818463,0.003169455,1
13422,0.382275682,0.423235534,0.328427491,0.36624469,0.594356022,0.188939523,1
24925,0.076336234,0.162173644,0.405367106,0.315947431,0.824790449,0.157399566,2
29350,0.047550541,0.148857827,0.27457824,0.013508927,0.807467313,0.003321148,1
4356,0.034503287,0.13004403,0.312109892,0.048658516,0.830649049,0.013278978,2
19683,0.206537742,0.343575396,0.295161755,0.318611017,0.591702458,0.153362301,2
20690,0.303635397,0.378786214,0.294062834,0.241422955,0.6209312,0.107736439,2
22373,0.186593245,0.275647782,0.225915738,0.119812786,0.726909438,0.03928459,2
20166,0.058987192,0.144443199,0.330351906,0.170115985,0.919005005,0.062245039,1
12802,0.07650221,0.166099749,0.275112475,0.052434569,0.791325294,0.015223389,2
10459,0.119519363,0.259414361,0.251520696,0.248506789,0.808071533,0.105826979,2
2531,0.065312173,0.170763825,0.297065298,0.067712486,0.704260961,0.019478724,1
25609,0.066100716,0.169351984,0.22828074,0.029255684,0.826144201,0.007545506,1
5688,0.106829901,0.213974246,0.256570548,0.129175681,0.868284645,0.043219305,1
4048,0.093179526,0.223346243,0.199360547,0.055107713,0.680636921,0.015318074,1
11314,0.040659305,0.138848217,0.248740384,0.021176185,0.841018948,0.005469626,2
27812,0.112927717,0.203552432,0.279771521,0.165145847,0.820881705,0.059801723,1
1322,0.214951944,0.317736844,0.315773201,0.284452983,0.563812666,0.143671343,2
26918,0.041293272,0.140736855,0.263515806,0.039905688,0.860185303,0.010616798,2
22490,0.196698476,0.226833624,0.454594088,0.364455973,0.812181881,0.18749098,1
3763,0.155526581,0.302237149,0.148360125,0.076381331,0.576800154,0.022479542,1
29425,0.093237701,0.203413511,0.226806244,0.140742305,0.863389623,0.048338092,1
26204,0.105363577,0.196912011,0.438583525,0.411317979,0.740801369,0.226655352,2
7498,0.037572422,0.140279388,0.24101544,0.041023492,0.798142026,0.010956578,2
15649,0.049559537,0.147723964,0.232451868,0.165473922,0.922762545,0.05996,2
26773,0.062161358,0.14210253,0.297564647,0.138601986,0.929646227,0.047371564,1
22538,0.060996852,0.149943546,0.248323234,0.016143533,0.904423589,0.003992062,1
3563,0.166521746,0.303100888,0.172149885,0.107030021,0.587450508,0.034016302,2
26564,0.155923941,0.274296744,0.181491709,0.071386757,0.609012297,0.020733008,1
7003,0.042754358,0.100394837,0.406668526,0.12904241,0.97327483,0.043253198,2
26122,0.25313095,0.376115228,0.125377413,0.102392102,0.485549802,0.032180688,1
15003,0.038975707,0.132375704,0.256333033,0.019295797,0.8702786,0.004822234,1
23836,0.043637079,0.121288692,0.260035429,0.049752432,0.915554689,0.013618514,2
20839,0.141066158,0.273993125,0.163597362,0.055636493,0.610994221,0.015486698,1
1856,0.139603522,0.281612772,0.197683278,0.065733123,0.595007092,0.018808529,1
23048,0.081267372,0.175825119,0.182492368,0.063750897,0.898269899,0.0181327,1
5953,0.147119327,0.287061778,0.175239017,0.047244097,0.64026382,0.012848484,1
12948,0.208055955,0.274553257,0.335963793,0.247637381,0.753765735,0.105294014,1
23882,0.147106416,0.27532444,0.197103525,0.105538691,0.614271044,0.033415599,1
21596,0.179498992,0.305232615,0.252218244,0.223578658,0.55492606,0.095930549,2
19031,0.157972501,0.275055583,0.156795652,0.044062706,0.650760602,0.011875329,1
14692,0.079274452,0.17074083,0.248198562,0.059905994,0.834744014,0.016871687,2
7202,0.094241376,0.211790625,0.193903857,0.071596545,0.761897599,0.021235396,2
11147,0.102082434,0.225525256,0.18853258,0.040536004,0.769976698,0.01080822,1
13255,0.132378484,0.230296438,0.276284551,0.099314117,0.705059119,0.031154078,2
20753,0.084598373,0.190611044,0.231864857,0.078127585,0.811117506,0.023433517,2
9558,0.180226481,0.249518749,0.49315929,0.491058501,0.625535655,0.300130725,1
7786,0.052131977,0.157809455,0.259562423,0.054783802,0.800741777,0.01521369,1
24112,0.11804088,0.247376791,0.203470808,0.054949463,0.599796662,0.015264927,1
10343,0.096569165,0.227443704,0.171466508,0.026874266,0.640581768,0.006882719,1
11705,0.026581103,0.093326067,0.438812644,0.083530438,0.888267745,0.02925794,2
20351,0.238894232,0.278015947,0.42351672,0.417624927,0.74201765,0.231818334,1
23444,0.071613441,0.170991656,0.259524933,0.144982235,0.888599806,0.050263366,2
1481,0.071770741,0.166912636,0.244877375,0.147689385,0.894649371,0.051512824,2
11142,0.11616154,0.196355032,0.307825429,0.185215012,0.882392279,0.069909027,1
24073,0.160606439,0.296050157,0.147714328,0.058573424,0.646690019,0.016823718,2
2655,0.091267082,0.213482433,0.241063958,0.054303836,0.713459393,0.015059325,1
18336,0.203685621,0.296705122,0.231950853,0.184646212,0.634681352,0.069632248,1
22071,0.189212896,0.293940209,0.323748123,0.270094295,0.575513813,0.141075302,2
11448,0.074719339,0.160488752,0.340528631,0.174204955,0.903117899,0.064288632,1
28773,0.159061868,0.267834774,0.168726843,0.139504913,0.770448925,0.049964976,2
29844,0.077791243,0.199506865,0.198727256,0.086415839,0.774153328,0.026090442,1
7362,0.073383006,0.168298407,0.294471342,0.178986992,0.850886951,0.066708668,1
6715,0.095879162,0.217975852,0.18396211,0.042210453,0.711890757,0.01131069,1
2984,0.197384346,0.318524152,0.179729754,0.066539884,0.581298522,0.019086374,1
29167,0.308432007,0.379024405,0.293208856,0.284071006,0.516521677,0.128716844,1
8984,0.083799435,0.194588045,0.213403013,0.068462432,0.800698466,0.019887117,2
19149,0.029981951,0.113376917,0.361983914,0.044485475,0.887721276,0.011997878,1
3243,0.163541772,0.267123101,0.274854792,0.219145896,0.793625062,0.088407393,1
28614,0.087820485,0.208138664,0.168857724,0.026112911,0.728019345,0.006693113,2
6598,0.092237144,0.214314562,0.192634601,0.061741501,0.709648116,0.018419485,2
13281,0.100141079,0.211110653,0.252245381,0.169650828,0.788757445,0.062023465,2
27247,0.124956854,0.241224218,0.19973807,0.073475744,0.65692438,0.021477914,2
21352,0.20773644,0.28547049,0.432946772,0.399356068,0.575896394,0.216115531,1
12931,0.130291898,0.258257856,0.195160267,0.076613542,0.672814542,0.022807593,2
14772,0.152627442,0.222352072,0.266656408,0.134668822,0.755494559,0.04564165,1
27636,0.236572188,0.306244869,0.4430983,0.478327806,0.663256167,0.287703148,1
25218,0.174172055,0.268471375,0.344632141,0.337369387,0.643751217,0.166585876,1
12578,0.086335734,0.175439543,0.319234667,0.153465733,0.882430198,0.05480421,2
21268,0.121313721,0.240940304,0.176463852,0.049786444,0.631100971,0.013636261,1
18857,0.141078838,0.231872345,0.273627445,0.200484455,0.829460617,0.078030265,2
14567,0.210353917,0.285645269,0.287858464,0.244856155,0.749026441,0.103595054,2
5659,0.032045472,0.103513301,0.339208502,0.147059332,0.957205279,0.051215528,2
26349,0.088154808,0.181990074,0.263224806,0.162511809,0.893631895,0.058518326,1
2567,0.277438348,0.396957005,0.333467655,0.387630848,0.536102032,0.206358927,2
4463,0.108644778,0.198505433,0.259115461,0.200094355,0.871763267,0.077867868,2
6216,0.20466806,0.318880151,0.225149079,0.245704192,0.684477766,0.104179373,2
27819,0.187845536,0.310135968,0.337212487,0.363853453,0.653146938,0.187060202,2
21081,0.139174117,0.253060293,0.243777261,0.170000223,0.666294255,0.062217059,2
22801,0.070665363,0.139951387,0.347844836,0.047582276,0.885345981,0.012946766,2
24529,0.130345616,0.23278803,0.256651321,0.163119152,0.833600173,0.058813288,1
22532,0.020993361,0.10535685,0.367906072,0.054239,0.797209969,0.015041709,1
10109,0.147033321,0.276278744,0.182238961,0.072716752,0.603942017,0.021234929,2
14778,0.064681919,0.163311192,0.298270491,0.009394926,0.824188637,0.002270852,2
9153,0.113264672,0.231291478,0.244936366,0.090472667,0.693746529,0.027604319,1
18534,0.13642717,0.254862741,0.176696067,0.052871913,0.686448646,0.014863099,2
14637,0.116445449,0.222221548,0.185317241,0.056708155,0.738138419,0.015825499,1
15965,0.096738615,0.218210734,0.193264604,0.021240055,0.750426023,0.005347128,1
22163,0.086173452,0.173709429,0.311818611,0.189507722,0.878198853,0.072153459,2
26717,0.023640829,0.083410994,0.438354519,0.047212748,0.774940046,0.012845231,1
29860,0.16209718,0.275790344,0.304978031,0.252218668,0.563180194,0.133516844,2
12980,0.142343249,0.246578037,0.268906605,0.172950415,0.699843474,0.063817575,2
13965,0.058772259,0.167193487,0.248928308,0.039402011,0.750409712,0.01057528,2
6800,0.09655873,0.217930568,0.171572716,0.065946163,0.779334585,0.019107652,2
6247,0.07063435,0.145047027,0.286420115,0.198776758,0.931663429,0.077090334,2
17013,0.12868058,0.254301587,0.177239744,0.037001575,0.570470853,0.009768452,1
5027,0.135577179,0.264539122,0.178954123,0.041653627,0.680593656,0.01133557,2
28489,0.121907419,0.19962434,0.513767854,0.509753541,0.724709668,0.318839937,2
15728,0.040265651,0.130176836,0.335941014,0.047898795,0.847277014,0.013052079,1
9041,0.068454895,0.178801044,0.223211663,0.10388943,0.776819618,0.03275971,1
3317,0.079204602,0.19998619,0.229361308,0.063667697,0.730357821,0.018126187,2
25330,0.065067098,0.186582487,0.202195423,0.020443222,0.762574478,0.005129113,1
8222,0.161304853,0.282083264,0.152274519,0.053096129,0.668736084,0.015539559,2
9183,0.03629661,0.125868637,0.205210162,0.047433975,0.904542464,0.012898181,2
19333,0.122430186,0.231342407,0.164020206,0.093882693,0.786266997,0.02937413,2
4380,0.079280442,0.171686584,0.285545752,0.234174062,0.898995191,0.097532728,2
3041,0.089247316,0.153761648,0.343869812,0.190949096,0.928989312,0.072910768,1
18717,0.097885121,0.179823432,0.321493286,0.12171618,0.758029356,0.040452715,2
4159,0.152870186,0.298131017,0.202761323,0.220800958,0.805710865,0.089353483,1
9538,0.126424871,0.22949618,0.220215366,0.080533482,0.722644232,0.024241931,2
8180,0.04067899,0.115962584,0.28110385,0.046806071,0.872210369,0.012706538,2
7147,0.081835141,0.185937987,0.219387633,0.081303402,0.770145696,0.027586511,2
4123,0.061830065,0.118051627,0.370057209,0.198788667,0.918338793,0.093378109,2
25400,0.262496674,0.347371863,0.335869309,0.338921038,0.580955614,0.167774383,2
28129,0.149510698,0.271365803,0.18085615,0.063395292,0.679169742,0.018278796,2
4069,0.096672064,0.18334716,0.307465001,0.120661381,0.760128051,0.03981076,2
26854,0.111759804,0.220093338,0.163019476,0.073716183,0.835579496,0.021535876,1
19538,0.06982861,0.178031531,0.211181285,0.031366474,0.813072364,0.008136656,1
15896,0.13037732,0.261111382,0.161375159,0.086205415,0.656428192,0.027394226,2
2900,0.106514502,0.18368481,0.496178157,0.46293545,0.723931872,0.272999099,1
23390,0.111333338,0.219261842,0.191480762,0.072892564,0.778498523,0.021247732,1
24303,0.036735327,0.129585646,0.228699394,0.035450241,0.915398918,0.009314504,1
14799,0.130169285,0.235531167,0.313566123,0.266475747,0.791239084,0.117141204,2
6638,0.220933103,0.333566326,0.240289977,0.171057082,0.697799544,0.062723774,1
20851,0.218779187,0.301459269,0.347595767,0.323116668,0.645242715,0.159707436,2
10812,0.172934729,0.245768052,0.345817725,0.305223708,0.728557494,0.14322167,1
20182,0.18254888,0.312925491,0.199834462,0.140449098,0.597430104,0.048222886,1
24251,0.149296212,0.28165408,0.152504146,0.075602343,0.630355896,0.022453551,2
23839,0.06270396,0.168140641,0.218131783,0.02033274,0.814493628,0.005232202,2
22840,0.050677798,0.135526229,0.246972075,0.04206582,0.901312658,0.011265758,2
22521,0.114939399,0.224413225,0.203635408,0.045917116,0.685364449,0.012435959,1
6927,0.062430457,0.150093988,0.252495867,0.049796316,0.840422878,0.013631536,2
16636,0.116239397,0.219150212,0.22615709,0.066721898,0.807139529,0.019136071,1
7624,0.050646555,0.156527063,0.230810229,0.006650577,0.815783583,0.001591697,1
7315,0.108633851,0.210518108,0.253240755,0.175069792,0.859999441,0.064719608,1
11898,0.170515295,0.309672271,0.172343522,0.078627987,0.58008786,0.024495194,2
27061,0.067389327,0.135893268,0.380990753,0.171855574,0.899471558,0.063119514,2
3166,0.110630942,0.250374424,0.184627523,0.065661325,0.655823166,0.018784682,2
29116,0.064239589,0.18031397,0.220322,0.077422842,0.755782455,0.022847225,1
265,0.064939962,0.182528319,0.25993101,0.043853077,0.801534435,0.011807951,1
6605,0.094797352,0.216757907,0.228619965,0.059456677,0.720863955,0.016725875,1
13718,0.139757451,0.297425232,0.143142722,0.054540777,0.521311914,0.015139138,1
30299,0.139889383,0.226155534,0.47608017,0.509883445,0.797001001,0.318971432,1
11046,0.048689743,0.147933952,0.264695343,0.023602094,0.856308396,0.006027431,2
23782,0.241689628,0.388128358,0.263979767,0.295079461,0.51062077,0.136185328,2
29661,0.072923701,0.165282011,0.259909172,0.15475395,0.908820102,0.05586446,2
22994,0.100522378,0.201742888,0.243129073,0.079506334,0.7446763,0.023586691,1
19739,0.067027164,0.163676884,0.297143437,0.091697672,0.85430531,0.031227076,2
29537,0.148482104,0.272023785,0.160592073,0.076007552,0.689972691,0.022409615,2
17560,0.138210382,0.263142783,0.157010555,0.055808747,0.691511407,0.015538141,1
3037,0.060085111,0.160464696,0.190065614,0.033859729,0.837588887,0.008854003,2
18126,0.040519038,0.109811222,0.298947737,0.178752018,0.966065621,0.066584039,1
215,0.316361465,0.453816211,0.191864695,0.259264498,0.515100031,0.112574411,1
3797,0.030153714,0.103875586,0.374182208,0.040091872,0.889527441,0.010685318,1
9339,0.144763966,0.244132424,0.284970353,0.161822817,0.797231598,0.058192677,2
21591,0.095022855,0.199352007,0.253965493,0.038106417,0.76683834,0.010258938,2
24622,0.0473437,0.123131656,0.317533092,0.057689412,0.917831749,0.018843164,2
10055,0.255452363,0.39611608,0.308659791,0.355346993,0.492180756,0.180358388,1
4393,0.053551968,0.130911086,0.277364927,0.069106346,0.875842818,0.021985702,2
17280,0.070987893,0.155089574,0.398488665,0.231962835,0.759537974,0.09668271,2
15194,0.106039053,0.205063347,0.23800003,0.171473784,0.846491013,0.063760853,2
17528,0.118278078,0.232533529,0.211141665,0.097903272,0.674719985,0.03141528,2
21401,0.145119142,0.279351147,0.175006849,0.045306845,0.621587982,0.012253352,1
